Misc,,Anime/Anime,Banisher/Banishers,Parkour/Parkour,Vacuum/Vacuums,Vigilance/Vigilance,Vortex/Vortexes
Misfortune,,Disaster/Disaster,Doom/Doom,Misfortune/Misfortune,Mistake/Mistakes,Obstacle/Obstacles,Risk/Risks
Neglect,,Abandoner/Abandoners,Avoider/Avoiders,Evader/Evaders,Ignorer/Ignorers,Neglect/Neglect
Outfit (armor),,Armor/Armor,Bracer/Bracers,Chainmail/Chainmail,Gauntlet/Gauntlets,Scalemail/Scalemail,Spaulder/Spaulders
Outfit (style),,Boot/Boots,Cape/Capes,Cloak/Cloaks,Coat/Coats,Crown/Crowns,Duster/Dusters,Eyepatch/Eyepatches,Fedora/Fedoras,Glove/Gloves,Hood/Hoods,Jacket/Jackets
Plant,,Branch/Branches,Cactus/Cacti,Carnation/Carnations,Ivy/Ivies,Lemon/Lemons,Lotus/Lotuses,Onion/Onions,Root/Roots,Rose/Roses,Stem/Stems,Vine/Vines,Willow/Willows
Psychic,,Gypsy/Gypsies,Mind/Minds,Mystic/Mystics,Oracle/Oracles,Prophet/Prophets,Psychic/Psychics,Seer/Seers,Telekinesis/Telekinesis,Telepathy/Telepathy
Religion (negative),,Crucifier/Crucifiers,Crucifixion/Crucifixions,Cult/Cults,Cultist/Cultists,Demon/Demons,Devil/Devils,Heathen/Heathens,Hell/Hell,Occult/Occults,Sin/Sins,Sinner/Sinners
Religion (positive),,Altar/Altars,Angel/Angels,Cardinal/Cardinals,Cathedral/Cathedrals,Church/Churches,Cross/Crosses,Deity/Deities,Divinity/Divinity,God/Gods,Goddess/Goddesses,Paladin/Paladins,Pope/Popes,Priest/Priests,Shrine/Shrines,Worship/Worship,Worshipper/Worshippers
Science,,Catalyst/Catalysts,Discoverer/Discoverers,Doctor/Doctors,Experimentor/Experimentors,Explorer/Explorers,Inventor/Inventors,Pioneer/Pioneers
Setting (building),,Castle/Castles,Fort/Forts,Funeral/Funerals,Tower/Towers
Setting (crypt),,Cave/Caves,Cavern/Caverns,Chamber/Chambers,Crypt/Crypts,Dungeon/Dungeons,Labyrinth/Labyrinths,Vault/Vaults
Setting (grave),,Catacomb/Catacombs,Grave/Graves,Graveyard/Graveyards,Mausoleum/Mausoleums,Mourner/Mourners,Tomb/Tombs
Setting (land),,Bog/Bogs,Cliff/Cliffs,Desert/Deserts,Hive/Hives,Swamp/Swamps
